Date,Open,High,Low,Close,Volume
2020-03-19,488.336,513.2126,464.6588,470.878,4931298
2020-03-20,466.5245,529.027,466.5245,512.0576,6315992
2020-03-23,479.7625,481.5394,418.8149,432.8524,2912669
2020-03-24,432.6746,474.3873,432.6746,447.334,4082147
2020-03-25,452.2205,482.2945,450.4881,467.9461,3664272
2020-03-26,479.1849,501.8848,455.7743,457.7289,5979874
2020-03-27,466.4357,478.6963,442.4476,447.8671,4672139
2020-03-30,438.8938,472.9658,431.4752,468.0349,4138337
2020-03-31,477.0971,511.0803,468.9678,502.4179,3652911
2020-04-01,497.5314,497.7979,453.109,454.1751,4114437
2020-04-03,456.4407,473.6767,453.1979,462.7932,5826085
2020-04-07,476.6529,495.4436,475.9865,488.5136,3531972
2020-04-08,479.7181,506.2383,477.0971,496.5542,4113059
2020-04-09,506.4159,517.6992,477.5857,484.4268,5917001
2020-04-13,489.5354,489.5354,463.5483,468.0794,3822640
2020-04-15,469.1011,487.4031,469.1011,478.5631,6316254
2020-04-16,468.2126,470.8779,451.643,459.9056,7001494
2020-04-17,470.0783,472.6548,444.2245,452.9757,10839705
2020-04-20,460.1722,472.566,454.8859,466.3024,4549088
2020-04-21,453.9974,461.9935,449.4663,455.7299,2950307
2020-04-22,454.8859,463.6815,450.488,460.4831,2268496
2020-04-23,461.105,468.9678,452.487,465.2807,6094748
2020-04-24,463.7704,473.1879,446.0903,447.2897,4817852
2020-04-27,454.6193,461.105,449.9994,454.6193,4032316
2020-04-28,460.2166,469.5453,458.0399,462.3489,4972775
2020-04-29,467.2798,477.0083,463.8592,469.723,6361689
2020-04-30,480.6509,491.2235,472.9658,485.3152,8931956
2020-05-04,457.5512,461.7714,442.4476,446.4012,14814506
2020-05-05,449.5552,456.6628,442.6253,444.1801,5717678
2020-05-06,447.5562,452.3094,435.34,450.3104,3781531
2020-05-07,451.3321,467.1909,449.8661,458.7506,6799899
2020-05-08,468.1238,478.5186,461.2827,476.3864,6016020
2020-05-11,481.0951,483.1385,468.3903,471.0557,4272574
2020-05-12,466.4357,479.3182,466.4357,473.7654,5691969
2020-05-13,481.5393,488.4248,472.1218,483.9826,3296409
2020-05-14,473.0102,475.3202,456.6183,458.1731,6148398
2020-05-15,461.9935,461.9935,450.799,453.5976,3628530
2020-05-18,454.4417,457.5513,445.5572,447.8228,3283979
2020-05-19,453.109,461.727,447.1564,455.4189,3041594
2020-05-20,457.5512,466.258,453.7309,461.2827,2772920
2020-05-21,461.9491,463.3262,453.1534,462.0379,2540109
2020-05-22,459.417,471.7665,457.6401,470.5671,4254552
2020-05-26,473.5433,480.4288,460.9717,462.3933,2719781
2020-05-27,463.4594,467.3241,454.9303,465.3251,2265885
2020-05-28,469.1011,472.5216,459.4615,470.6115,3387672
2020-05-29,470.7891,475.8977,465.9471,471.2778,4081245
2020-06-01,478.4298,492.9115,477.1415,482.9164,4913055
2020-06-02,482.9608,487.181,477.9855,486.4258,3878973
2020-06-03,492.2008,502.418,488.647,491.5345,4942023
2020-06-04,494.8661,519.7427,493.6667,517.1661,10915145
2020-06-05,522.408,527.3389,510.8582,515.1671,6207096
2020-06-08,520.4534,532.5808,515.3893,524.1849,4791151
2020-06-09,527.7387,537.8225,519.7426,520.8088,5665593
2020-06-10,525.5175,530.3152,517.5215,524.6291,3438670
2020-06-11,525.0733,525.0733,501.7515,508.0595,3378322
2020-06-12,488.647,499.2195,488.647,492.8227,3603893
2020-06-15,494.8661,497.9756,482.7832,487.5808,3944724
2020-06-16,494.8217,494.8217,471.8997,473.8098,4262594
2020-06-17,471.7664,484.2047,469.4564,475.8088,6139224
2020-06-18,475.3646,479.7625,471.7664,476.1198,2658663
2020-06-19,478.4298,482.3834,472.5661,478.7408,5570067
2020-06-22,481.4505,491.5344,478.252,487.3142,4352621
2020-06-23,486.8701,497.6203,483.8049,496.4653,4438315
2020-06-24,496.4653,502.8621,492.5562,498.3755,3500477
2020-06-25,495.7545,502.5067,490.4682,492.334,2386979
2020-06-26,493.5334,510.8138,490.9569,498.2866,5288935
2020-06-29,496.5541,496.5541,479.0516,481.1394,3304988
2020-06-30,485.9816,487.6696,481.1395,482.7832,2356985
2020-07-01,483.3163,486.2926,476.2531,485.0044,3662491
2020-07-02,488.5581,499.7526,481.9836,498.2866,5966748
2020-07-03,502.7732,508.4149,498.4642,503.9282,4007490
2020-07-06,510.8137,522.408,509.1257,516.6775,4909636
2020-07-07,518.7209,526.4061,512.7239,521.3863,5126702
2020-07-08,524.1405,527.6498,511.8354,518.3655,3391014
2020-07-09,518.3656,522.1415,508.2373,512.9016,2498146
2020-07-10,508.1928,508.1928,498.7308,505.5275,3959401
2020-07-13,508.1484,534.6686,506.8601,533.1138,11008252
2020-07-14,528.5827,536.4454,526.4504,531.559,5525588
2020-07-15,536.6231,559.7228,534.8462,546.6626,11907668
2020-07-16,557.0575,567.6745,522.4968,532.5363,13009798
2020-07-17,536.9341,536.9341,524.3626,532.8029,3307397
2020-07-20,536.4898,556.1246,531.7367,553.3704,5461610
2020-07-21,559.7229,561.3221,546.7071,551.4603,4218944
2020-07-22,549.0614,556.5688,543.3309,549.017,2879564
2020-07-23,549.0171,568.4089,543.6877,566.4832,5038587
2020-07-24,566.528,587.0394,560.0342,584.5314,12276883
2020-07-27,588.4725,601.684,575.7536,595.235,11521949
2020-07-28,600.1165,629.4506,597.4294,612.9697,23296517
2020-07-29,615.2986,622.7329,601.0122,605.849,5436716
2020-07-30,609.0735,615.6568,599.7135,604.3711,5126995
2020-07-31,607.6852,613.9551,603.2515,610.5515,3114793
2020-08-03,614.4029,615.2986,599.7134,603.341,3092967
2020-08-04,604.595,606.0729,582.3818,584.5762,5559046
2020-08-05,586.6811,592.5031,575.5297,580.9039,5139353
2020-08-06,587.5768,597.295,581.4413,591.473,8644001
2020-08-07,589.1443,598.3252,586.1437,593.3541,3823897
2020-08-10,598.3251,615.6568,593.5779,610.7305,5362182
2020-08-11,618.12,621.5685,601.9975,604.4159,4331864
2020-08-12,604.5951,621.6133,602.4902,619.8667,4355435
2020-08-13,623.3151,632.1825,612.925,624.3452,7108877
2020-08-14,619.8219,636.8401,619.8219,623.3151,6476545
2020-08-17,631.2868,648.8425,625.7783,645.8419,7657241
2020-08-18,649.3798,652.0669,636.1235,638.6762,4752247
2020-08-19,640.4229,652.9626,635.0487,650.9025,6506907
2020-08-20,644.9014,655.6497,641.4977,650.6339,6610632
2020-08-21,654.754,659.8147,653.8583,656.1871,4207706
2020-08-24,658.292,658.292,644.2296,647.1406,2385907
2020-08-25,651.1713,663.1288,639.8407,661.5613,4585917
2020-08-26,663.6662,663.711,651.1712,656.411,3157074
2020-08-27,658.3367,668.5029,656.0527,658.8741,3207076
2020-08-28,663.711,679.2513,662.8153,673.8771,4223327
2020-08-31,680.4605,693.8959,655.7392,663.7109,7224350
2020-09-01,661.9196,674.101,647.3198,651.9326,3563888
2020-09-02,653.9927,667.9655,652.2013,658.5159,3467486
2020-09-03,662.7705,682.5206,656.635,680.3262,4606227
2020-09-04,669.0851,679.2961,665.995,670.16,2954845
2020-09-07,671.5035,673.4741,657.4859,669.1747,3367905
2020-09-08,670.4287,688.7905,667.2938,673.7876,5237241
2020-09-09,673.5189,680.6845,667.0251,674.7728,3038259
2020-09-10,677.7286,679.2961,662.1883,671.7722,3737568
2020-09-11,671.2349,690.2236,669.533,685.3421,4917946
2020-09-14,689.8205,713.5117,689.6862,708.2719,9021887
2020-09-15,708.2718,719.3337,694.1646,708.6301,6339704
2020-09-16,709.3915,711.4069,702.226,709.3915,4279003
2020-09-17,705.8086,726.8127,699.8075,704.8682,7591219
2020-09-18,710.2871,724.4391,705.8086,720.722,6281494
2020-09-21,722.827,743.428,702.4946,705.137,10789179
2020-09-22,710.2872,726.4097,691.4776,716.9601,9053623
2020-09-23,727.7084,727.7084,701.4197,710.3319,6091530
2020-09-24,705.7639,705.7639,669.5778,673.4293,5929066
2020-09-25,676.2955,696.2695,670.5631,691.791,6986586
2020-09-28,698.0609,702.5843,691.4776,698.1058,3604366
2020-09-29,703.1216,707.6001,684.312,688.0291,7041805
2020-09-30,692.3732,711.8994,685.7899,709.1675,5433474
2020-10-01,714.9449,739.263,714.6313,736.7103,10104719
2020-10-05,736.755,762.1928,736.128,753.5045,8551125
2020-10-06,765.7756,765.7756,745.6672,759.0131,4902535
2020-10-07,758.6548,759.6849,749.9218,758.0726,3943817
2020-10-08,772.0901,794.9752,768.1939,770.5674,11398839
2020-10-09,770.7467,772.4933,757.0873,765.059,5306496
2020-10-12,771.1945,774.5982,759.9088,767.5222,3343240
2020-10-13,767.5221,788.1232,762.2375,777.6435,7327471
2020-10-14,778.3601,782.6595,757.4008,760.3118,5346616
2020-10-15,764.029,768.821,722.5583,727.6638,8893099
2020-10-16,728.3803,741.9052,715.4822,736.9341,7978964
2020-10-19,741.6365,749.3395,732.3213,738.1881,4558879
2020-10-20,735.0083,763.9394,734.1126,761.2075,7382532
2020-10-21,762.3272,767.791,746.966,757.6696,4818496
2020-10-22,756.729,764.8351,742.3531,750.1009,3962610
2020-10-23,752.3849,768.0148,746.6076,759.7744,7356677
2020-10-26,743.428,765.5517,729.0968,733.7993,9770648
2020-10-27,740.2034,746.7868,730.8882,742.2188,5479538
2020-10-28,743.4279,749.2052,717.4527,720.4085,6829067
2020-10-29,721.0475,738.7542,713.6088,734.0537,6477299
2020-10-30,736.2899,747.1969,732.639,742.3138,6189261
2020-11-02,749.7069,752.8101,738.7543,743.5461,4433983
2020-11-03,749.3417,752.9926,734.0993,737.5676,4599741
2020-11-04,744.7781,763.0324,741.6748,754.681,5017595
2020-11-05,763.0325,775.5368,760.9789,767.3223,4269675
2020-11-06,762.1197,779.4614,752.1711,776.8602,4123331
2020-11-09,784.025,800.4539,780.6023,796.5748,4297119
2020-11-10,795.8903,795.8903,747.6075,749.6155,6889383
2020-11-11,748.4289,767.2766,741.5379,764.4015,5387431
2020-11-12,763.9452,773.9851,761.709,769.6497,3150886
2020-11-13,764.8579,771.8859,760.6138,765.6337,2839192
2020-11-14,770.3341,771.2012,764.8122,766.8202,214282
2020-11-17,774.4871,781.7432,758.3776,771.4751,3635434
2020-11-18,770.3343,771.1557,757.6931,763.1238,2772377
2020-11-19,760.2944,774.8979,748.429,751.0759,5593368
2020-11-20,756.6434,771.2013,754.2704,764.4471,6063818
2020-11-23,764.858,793.5174,763.7171,790.1859,6251814
2020-11-24,794.0649,812.3193,788.8624,801.0472,7068121
2020-11-25,798.6286,803.1921,780.6024,786.9914,4445185
2020-11-26,790.8704,792.1938,772.7986,782.2452,5169423
2020-11-27,788.5886,808.6228,780.6479,800.317,16482729
2020-12-01,821.4465,834.3615,795.571,828.1094,5821698
2020-12-02,818.754,832.8555,809.7637,829.3871,5516684
2020-12-03,833.3118,840.2484,824.139,835.2742,5705020
2020-12-04,835.1372,848.1891,827.8811,842.5302,4302626
2020-12-07,835.5935,867.8581,834.2245,861.8798,3973325
2020-12-08,862.5188,864.5268,842.1652,850.9273,4399638
2020-12-09,856.1297,857.6814,845.0859,848.3716,4157078
2020-12-10,844.2644,851.201,837.0539,846.3636,2608358
2020-12-11,841.7089,849.7408,836.4607,839.1533,2398423
2020-12-14,843.3516,843.5798,826.9683,830.0259,3239051
2020-12-15,821.7659,847.5959,820.0318,846.1355,3490143
2020-12-16,853.3915,853.3915,836.9626,841.1155,2799394
2020-12-17,841.1155,851.338,832.7642,848.9193,2706570
2020-12-18,853.3916,864.3442,847.2764,852.2963,5563979
2020-12-21,847.1396,862.1994,812.3193,827.6986,4187948
2020-12-22,830.5736,866.0784,824.3672,862.1993,5537682
2020-12-23,863.9335,875.9814,858.8679,865.3939,5456681
2020-12-24,867.9951,872.5587,853.2091,864.5724,2510775
2020-12-28,864.5724,872.9694,861.8342,864.4354,1870669
2020-12-29,865.2569,883.7394,861.4691,881.3664,4392641
2020-12-30,885.3368,899.0276,883.3288,897.4303,6389605
2020-12-31,896.2437,900.3053,884.1502,888.2574,2859399
2021-01-01,890.813,895.5592,886.432,892.5928,1268291
2021-01-04,895.0116,917.2819,889.9004,914.4982,3515825
2021-01-05,915.0,919.9744,904.7776,916.2322,4040321
2021-01-06,916.3692,936.449,897.5215,910.1171,4677359
2021-01-07,917.7382,921.8455,902.3133,907.9265,3354950
2021-01-08,919.7918,967.4814,917.6926,959.3582,9279370
2021-01-11,969.3981,987.1505,949.6834,983.5452,6488791
2021-01-12,983.5451,983.5908,961.0922,971.3146,4257926
2021-01-13,980.2594,984.5948,958.3999,976.2891,4671772
2021-01-14,971.1322,971.1322,940.0998,960.7272,4765344
2021-01-15,957.8978,970.037,915.137,919.3811,6063896
2021-01-18,910.8929,925.3138,905.3709,911.121,4659705
2021-01-19,918.7422,920.4308,901.0355,905.8729,4416027
2021-01-20,909.9802,934.076,909.9802,930.4707,4687853
2021-01-21,936.449,943.1575,907.6984,917.0081,3911527
2021-01-22,917.0081,917.2819,889.9004,895.2397,3922421
2021-01-25,899.8033,910.8016,878.2175,887.2078,2751784
2021-01-27,892.6386,917.1907,888.6683,910.0715,6975618
2021-01-28,903.591,903.591,880.7731,895.9242,4274190
2021-01-29,903.6823,908.9761,872.5586,877.4873,4425911
2021-02-01,877.9437,877.9437,840.7505,859.5524,6321189
2021-02-02,871.646,887.9837,855.6734,873.654,4971530
2021-02-03,880.7731,912.7183,876.3008,895.7874,5640121
2021-02-04,901.72,901.7657,880.1342,884.6066,4232910
2021-02-05,887.4816,895.2398,867.128,875.662,3077720
2021-02-08,885.1542,906.3292,876.7115,896.7913,3713579
2021-02-09,893.186,912.5357,882.8267,889.9915,3086774
2021-02-10,890.3567,894.6921,874.019,889.8091,2776301
2021-02-11,889.9003,902.3589,887.9379,899.5751,2070435
2021-02-12,903.5911,920.9327,900.1684,904.6863,5863879
2021-02-15,909.0674,909.0674,892.1821,893.7338,2487825
2021-02-16,903.5911,912.7183,888.5313,900.6704,3912433
2021-02-17,902.6784,909.6151,886.6146,894.8747,2227724
2021-02-18,896.2894,926.8655,895.833,922.3931,6742595
2021-02-19,925.1769,930.2425,887.7555,907.1964,4357699
2021-02-22,911.7599,922.7582,859.6893,867.7213,5946290
2021-02-23,868.9079,878.7196,849.7408,863.2034,4120032
2021-02-24,867.0823,879.7691,854.8976,876.2551,1686531
2021-02-25,879.8604,884.424,869.136,874.2015,3682791
2021-02-26,862.5187,866.0327,835.1372,838.6511,5254937
2021-03-01,853.8024,873.4715,845.4966,854.3044,3429569
2021-03-02,862.0625,886.2495,859.7807,882.6899,3703190
2021-03-03,887.3448,894.6465,877.5331,890.8131,3203532
2021-03-04,876.2095,907.8808,872.1935,883.5569,5134954
2021-03-05,880.9557,895.2854,873.4714,875.9358,2618145
2021-03-08,878.9477,894.4639,878.035,883.9677,2880739
2021-03-09,888.075,911.3493,877.6244,901.9027,2814747
2021-03-10,914.5437,928.052,906.3293,920.7046,5268496
2021-03-12,912.7183,935.1711,909.2044,915.6846,4674919
2021-03-15,917.2819,940.0541,914.5437,937.0422,5203101
2021-03-16,941.9253,953.7906,931.9766,936.951,4797715
2021-03-17,934.6235,952.1476,926.9566,931.0182,3477295
2021-03-18,943.7507,944.6634,893.1861,909.2499,3738712
2021-03-19,905.4165,913.4028,890.0373,903.0891,6208000
2021-03-22,903.4999,928.5996,892.9123,925.0856,3873143
2021-03-23,925.0856,932.3417,913.2202,925.3594,3782337
2021-03-24,916.141,924.903,901.0811,905.5535,2749823
